=== Command Log for (BLU) ArcherSwarm ===
Started: 3/23/2026 9:43:10 PM

--- Round 1 ---
[F719 T=0.1s] BUILD: PAWN#0 at (7, 7, 0) -> BASE at (5, 8, 0) (gold=1000) -> SUCCESS (dispatched)
[F719 T=0.1s] BUILD: pawn#0 -> BASE at (5, 8, 0) -> STARTED (path=2 steps, gold remaining=500)
[F811 T=11.9s] TRAIN: BASE#4 -> PAWN (gold=500) -> SUCCESS (dispatched)
[F811 T=11.9s] TRAIN: BASE#4 -> PAWN -> STARTED (gold remaining=450)
[F811 T=11.9s] BUILD: PAWN#0 at (7, 7, 0) -> ARCHERY at (7, 12, 0) (gold=450) -> SUCCESS (dispatched)
[F811 T=11.9s] BUILD: pawn#0 -> ARCHERY at (7, 12, 0) -> EXEC_FAILED: no path found to build site
[F811 T=11.9s] GATHER: pawn#0 at (7, 7, 0) -> mine#2 at (13, 14, 0), base#4 at (5, 8, 0) -> SUCCESS (dispatched)
[F811 T=11.9s] GATHER: pawn#0 at (7, 7, 0) -> mine#2 at (13, 14, 0), base#4 -> STARTED (path=0 steps)
[F812 T=12.4s] BUILD: PAWN#0 at (7, 7, 0) -> ARCHERY at (7, 12, 0) (gold=450) -> SUCCESS (dispatched)
[F812 T=12.4s] BUILD: pawn#0 -> ARCHERY at (7, 12, 0) -> EXEC_FAILED: no path found to build site
[F813 T=12.9s] BUILD: PAWN#0 at (7, 7, 0) -> ARCHERY at (7, 12, 0) (gold=450) -> SUCCESS (dispatched)
[F813 T=12.9s] BUILD: pawn#0 -> ARCHERY at (7, 12, 0) -> EXEC_FAILED: no path found to build site
[F814 T=13.3s] BUILD: PAWN#0 at (7, 7, 0) -> ARCHERY at (7, 12, 0) (gold=450) -> SUCCESS (dispatched)
[F814 T=13.3s] BUILD: pawn#0 -> ARCHERY at (7, 12, 0) -> EXEC_FAILED: no path found to build site
[F815 T=13.7s] BUILD: PAWN#0 at (7, 7, 0) -> ARCHERY at (7, 12, 0) (gold=450) -> SUCCESS (dispatched)
[F815 T=13.7s] BUILD: pawn#0 -> ARCHERY at (7, 12, 0) -> EXEC_FAILED: no path found to build site
[F816 T=14.0s] BUILD: PAWN#0 at (7, 7, 0) -> ARCHERY at (7, 12, 0) (gold=450) -> SUCCESS (dispatched)
[F816 T=14.0s] BUILD: pawn#0 -> ARCHERY at (7, 12, 0) -> EXEC_FAILED: no path found to build site
[F817 T=14.4s] TRAIN: BASE#4 -> PAWN (gold=450) -> SUCCESS (dispatched)
[F817 T=14.4s] TRAIN: BASE#4 -> PAWN -> STARTED (gold remaining=400)
[F817 T=14.4s] BUILD: PAWN#6 at (11, 5, 0) -> ARCHERY at (7, 12, 0) (gold=400) -> SUCCESS (dispatched)
[F817 T=14.4s] BUILD: pawn#6 -> ARCHERY at (7, 12, 0) -> STARTED (path=4 steps, gold remaining=50)
[F830 T=16.6s] TRAIN: BASE#4 -> PAWN (gold=50) -> SUCCESS (dispatched)
[F830 T=16.6s] TRAIN: BASE#4 -> PAWN -> STARTED (gold remaining=0)
[F830 T=16.6s] BUILD: PAWN#10 at (11, 9, 0) -> ARCHERY at (7, 12, 0) -> FAILED: area not buildable at (7, 12, 0)
[F830 T=16.6s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F3296 T=141.1s] ATTACK: ARCHER#25 at (56, 14, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3296 T=141.1s] ATTACK: ARCHER#27 at (58, 14, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3296 T=141.1s] ATTACK: ARCHER#27 at (58, 14, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3296 T=141.1s] ATTACK: ARCHER#44 at (26, 15, 0) -> PAWN#49 at (66, 25, 0) -> SUCCESS (dispatched)
[F3296 T=141.1s] ATTACK: ARCHER#44 at (26, 15, 0) -> PAWN#49 at (66, 25, 0) -> STARTED (path=39 steps)
[F3297 T=141.5s] BUILD: PAWN#0 at (7, 7, 0) -> MONASTERY at (13, 18, 0) (gold=355) -> SUCCESS (dispatched)
[F3297 T=141.5s] BUILD: pawn#0 -> MONASTERY at (13, 18, 0) -> EXEC_FAILED: no path found to build site
[F3297 T=141.5s] ATTACK: ARCHER#34 at (56, 17, 0) -> PAWN#49 at (65, 25, 0) -> SUCCESS (dispatched)
[F3297 T=141.5s] ATTACK: ARCHER#34 at (56, 17, 0) -> PAWN#49 at (65, 25, 0) -> STARTED (path=11 steps)
[F3297 T=141.5s] ATTACK: ARCHER#25 at (56, 14, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3297 T=141.5s] ATTACK: ARCHER#25 at (56, 14, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3297 T=141.5s] ATTACK: ARCHER#27 at (58, 14, 0) -> BASE#5 at (64, 24, 0) -> SUCCESS (dispatched)
[F3297 T=141.5s] ATTACK: ARCHER#27 at (58, 14, 0) -> BASE#5 at (64, 24, 0) -> STARTED (already in range, dist=9.2)
[F3298 T=141.7s] BUILD: PAWN#0 at (7, 7, 0) -> MONASTERY at (13, 18, 0) (gold=355) -> SUCCESS (dispatched)
[F3298 T=141.7s] BUILD: pawn#0 -> MONASTERY at (13, 18, 0) -> EXEC_FAILED: no path found to build site
[F3298 T=141.7s] ATTACK: ARCHER#25 at (56, 14, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3298 T=141.7s] ATTACK: ARCHER#25 at (56, 14, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3299 T=142.0s] BUILD: PAWN#0 at (7, 7, 0) -> MONASTERY at (13, 18, 0) (gold=355) -> SUCCESS (dispatched)
[F3299 T=142.0s] BUILD: pawn#0 -> MONASTERY at (13, 18, 0) -> EXEC_FAILED: no path found to build site
[F3299 T=142.0s] ATTACK: ARCHER#25 at (56, 14, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3299 T=142.0s] ATTACK: ARCHER#25 at (56, 14, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3300 T=142.3s] BUILD: PAWN#0 at (7, 7, 0) -> MONASTERY at (13, 18, 0) (gold=355) -> SUCCESS (dispatched)
[F3300 T=142.3s] BUILD: pawn#0 -> MONASTERY at (13, 18, 0) -> EXEC_FAILED: no path found to build site
[F3300 T=142.3s] ATTACK: ARCHER#25 at (56, 14, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3300 T=142.3s] ATTACK: ARCHER#25 at (56, 14, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3301 T=142.6s] BUILD: PAWN#0 at (7, 7, 0) -> MONASTERY at (13, 18, 0) (gold=355) -> SUCCESS (dispatched)
[F3301 T=142.6s] BUILD: pawn#0 -> MONASTERY at (13, 18, 0) -> EXEC_FAILED: no path found to build site
[F3301 T=142.6s] TRAIN: ARCHERY#8 -> ARCHER (gold=355) -> SUCCESS (dispatched)
[F3301 T=142.6s] TRAIN: ARCHERY#8 -> ARCHER -> STARTED (gold remaining=275)
[F3301 T=142.6s] ATTACK: ARCHER#50 at (6, 11, 0) -> PAWN#49 at (63, 24, 0) -> SUCCESS (dispatched)
[F3301 T=142.6s] ATTACK: ARCHER#50 at (6, 11, 0) -> PAWN#49 at (63, 24, 0) -> STARTED (path=57 steps)
[F3301 T=142.6s] ATTACK: ARCHER#25 at (56, 14, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3301 T=142.6s] ATTACK: ARCHER#25 at (56, 14, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3302 T=143.1s] ATTACK: ARCHER#25 at (56, 14, 0) -> PAWN#49 at (63, 23, 0) -> SUCCESS (dispatched)
[F3302 T=143.1s] ATTACK: ARCHER#25 at (56, 14, 0) -> PAWN#49 at (63, 23, 0) -> STARTED (path=13 steps)
[F3305 T=143.8s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3305 T=143.8s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3305 T=143.8s] ATTACK: ARCHER#50 at (9, 13, 0) -> BASE#5 at (64, 24, 0) -> SUCCESS (dispatched)
[F3305 T=143.8s] ATTACK: ARCHER#50 at (9, 13, 0) -> BASE#5 at (64, 24, 0) -> STARTED (path=54 steps)
[F3305 T=143.8s] ATTACK: ARCHER#22 at (56, 20, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3305 T=143.8s] ATTACK: ARCHER#22 at (56, 20, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3305 T=143.8s] ATTACK: ARCHER#25 at (57, 14, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3305 T=143.8s] ATTACK: ARCHER#25 at (57, 14, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3305 T=143.8s] ATTACK: ARCHER#44 at (38, 16, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3305 T=143.8s] ATTACK: ARCHER#44 at (38, 16, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3306 T=144.1s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3306 T=144.1s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3306 T=144.1s] ATTACK: ARCHER#18 at (58, 22, 0) -> BASE#5 at (64, 24, 0) -> SUCCESS (dispatched)
[F3306 T=144.1s] ATTACK: ARCHER#18 at (58, 22, 0) -> BASE#5 at (64, 24, 0) -> STARTED (already in range, dist=6.0)
[F3306 T=144.1s] ATTACK: ARCHER#22 at (56, 20, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3306 T=144.1s] ATTACK: ARCHER#22 at (56, 20, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3306 T=144.1s] ATTACK: ARCHER#25 at (57, 14, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3306 T=144.1s] ATTACK: ARCHER#25 at (57, 14, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3306 T=144.1s] ATTACK: ARCHER#44 at (38, 16, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3306 T=144.1s] ATTACK: ARCHER#44 at (38, 16, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3307 T=144.3s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3307 T=144.3s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3307 T=144.3s] ATTACK: ARCHER#22 at (56, 20, 0) -> BASE#5 at (64, 24, 0) -> SUCCESS (dispatched)
[F3307 T=144.3s] ATTACK: ARCHER#22 at (56, 20, 0) -> BASE#5 at (64, 24, 0) -> STARTED (already in range, dist=8.1)
[F3307 T=144.3s] ATTACK: ARCHER#25 at (57, 14, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3307 T=144.3s] ATTACK: ARCHER#25 at (57, 14, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3307 T=144.3s] ATTACK: ARCHER#44 at (38, 16, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3307 T=144.3s] ATTACK: ARCHER#44 at (38, 16, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3308 T=144.4s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3308 T=144.4s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3308 T=144.4s] ATTACK: ARCHER#25 at (57, 14, 0) -> BASE#5 at (64, 24, 0) -> SUCCESS (dispatched)
[F3308 T=144.4s] ATTACK: ARCHER#25 at (57, 14, 0) -> BASE#5 at (64, 24, 0) -> STARTED (path=10 steps)
[F3308 T=144.4s] ATTACK: ARCHER#44 at (38, 16, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3308 T=144.4s] ATTACK: ARCHER#44 at (38, 16, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3309 T=144.6s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3309 T=144.6s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3309 T=144.6s] ATTACK: ARCHER#44 at (38, 16, 0) -> BASE#5 at (64, 24, 0) -> SUCCESS (dispatched)
[F3309 T=144.6s] ATTACK: ARCHER#44 at (38, 16, 0) -> BASE#5 at (64, 24, 0) -> STARTED (path=25 steps)
[F3310 T=144.7s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3310 T=144.7s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3311 T=144.8s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3311 T=144.8s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3312 T=145.0s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3312 T=145.0s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3313 T=145.1s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3313 T=145.1s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3314 T=145.4s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3314 T=145.4s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3315 T=145.5s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3315 T=145.5s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3316 T=145.7s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3316 T=145.7s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3317 T=145.9s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3317 T=145.9s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3318 T=146.1s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3318 T=146.1s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3319 T=146.4s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3319 T=146.4s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3320 T=146.6s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3320 T=146.6s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3320 T=146.6s] ATTACK: ARCHER#51 at (10, 11, 0) -> BASE#5 at (64, 24, 0) -> SUCCESS (dispatched)
[F3320 T=146.6s] ATTACK: ARCHER#51 at (10, 11, 0) -> BASE#5 at (64, 24, 0) -> STARTED (path=54 steps)
[F3321 T=147.0s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3321 T=147.0s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3322 T=147.2s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3322 T=147.2s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3323 T=147.5s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3323 T=147.5s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3324 T=147.7s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3324 T=147.7s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3325 T=147.9s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3325 T=147.9s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3326 T=148.2s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3326 T=148.2s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3327 T=148.6s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3327 T=148.6s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3328 T=148.9s] BUILD: PAWN#0 at (7, 7, 0) -> MONASTERY at (19, 11, 0) (gold=378) -> SUCCESS (dispatched)
[F3328 T=148.9s] BUILD: pawn#0 -> MONASTERY at (19, 11, 0) -> EXEC_FAILED: no path found to build site
[F3328 T=148.9s] TRAIN: ARCHERY#8 -> ARCHER (gold=378) -> SUCCESS (dispatched)
[F3328 T=148.9s] TRAIN: ARCHERY#8 -> ARCHER -> STARTED (gold remaining=298)
[F3328 T=148.9s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3328 T=148.9s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3329 T=149.2s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3329 T=149.2s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3330 T=149.4s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3330 T=149.4s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3331 T=149.7s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3331 T=149.7s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3332 T=149.9s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3332 T=149.9s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3333 T=150.2s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3333 T=150.2s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3333 T=150.2s] ATTACK: ARCHER#51 at (21, 14, 0) -> BASE#5 at (64, 24, 0) -> SUCCESS (dispatched)
[F3333 T=150.2s] ATTACK: ARCHER#51 at (21, 14, 0) -> BASE#5 at (64, 24, 0) -> STARTED (path=42 steps)
[F3333 T=150.2s] ATTACK: ARCHER#30 at (56, 23, 0) -> BASE#5 at (64, 24, 0) -> SUCCESS (dispatched)
[F3333 T=150.2s] ATTACK: ARCHER#30 at (56, 23, 0) -> BASE#5 at (64, 24, 0) -> STARTED (already in range, dist=8.0)
[F3333 T=150.2s] ATTACK: ARCHER#50 at (40, 17, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3333 T=150.2s] ATTACK: ARCHER#50 at (40, 17, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3333 T=150.2s] ATTACK: ARCHER#38 at (55, 25, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3333 T=150.2s] ATTACK: ARCHER#38 at (55, 25, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3333 T=150.2s] ATTACK: ARCHER#27 at (58, 14, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3333 T=150.2s] ATTACK: ARCHER#27 at (58, 14, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3333 T=150.2s] ATTACK: ARCHER#44 at (58, 15, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3333 T=150.2s] ATTACK: ARCHER#44 at (58, 15, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3333 T=150.2s] ATTACK: ARCHER#47 at (56, 17, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3333 T=150.2s] ATTACK: ARCHER#47 at (56, 17, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3333 T=150.2s] ATTACK: ARCHER#41 at (55, 24, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3333 T=150.2s] ATTACK: ARCHER#41 at (55, 24, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F3334 T=150.5s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3334 T=150.5s] ATTACK: ARCHER#34 at (56, 18, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=11 steps)
[F3334 T=150.5s] ATTACK: ARCHER#51 at (21, 14, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3334 T=150.5s] ATTACK: ARCHER#51 at (21, 14, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=45 steps)
[F3334 T=150.5s] ATTACK: ARCHER#30 at (56, 23, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3334 T=150.5s] ATTACK: ARCHER#30 at (56, 23, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=10 steps)
[F3334 T=150.5s] ATTACK: ARCHER#50 at (40, 17, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3334 T=150.5s] ATTACK: ARCHER#50 at (40, 17, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=26 steps)
[F3334 T=150.5s] ATTACK: ARCHER#38 at (55, 25, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3334 T=150.5s] ATTACK: ARCHER#38 at (55, 25, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=11 steps)
[F3334 T=150.5s] ATTACK: ARCHER#17 at (55, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3334 T=150.5s] ATTACK: ARCHER#17 at (55, 18, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=11 steps)
[F3334 T=150.5s] ATTACK: ARCHER#18 at (58, 22, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3334 T=150.5s] ATTACK: ARCHER#18 at (58, 22, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (already in range, dist=9.0)
[F3334 T=150.5s] ATTACK: ARCHER#19 at (55, 19, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3334 T=150.5s] ATTACK: ARCHER#19 at (55, 19, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=11 steps)
[F3334 T=150.5s] ATTACK: ARCHER#20 at (57, 16, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3334 T=150.5s] ATTACK: ARCHER#20 at (57, 16, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=11 steps)
[F3334 T=150.5s] ATTACK: ARCHER#21 at (56, 21, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3334 T=150.5s] ATTACK: ARCHER#21 at (56, 21, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=10 steps)
[F3334 T=150.5s] ATTACK: ARCHER#22 at (56, 20, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3334 T=150.5s] ATTACK: ARCHER#22 at (56, 20, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=10 steps)
[F3334 T=150.5s] ATTACK: ARCHER#23 at (59, 14, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3334 T=150.5s] ATTACK: ARCHER#23 at (59, 14, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=9 steps)
[F3334 T=150.5s] ATTACK: ARCHER#24 at (56, 19, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3334 T=150.5s] ATTACK: ARCHER#24 at (56, 19, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=10 steps)
[F3334 T=150.5s] ATTACK: ARCHER#25 at (59, 13, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3334 T=150.5s] ATTACK: ARCHER#25 at (59, 13, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=9 steps)
[F3334 T=150.5s] ATTACK: ARCHER#26 at (55, 21, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3334 T=150.5s] ATTACK: ARCHER#26 at (55, 21, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=11 steps)
[F3334 T=150.5s] ATTACK: ARCHER#27 at (58, 14, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F3334 T=150.5s] ATTACK: ARCHER#27 at (58, 14, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=10 steps)
